"AmyBrownLyman_1" "AmyBrownLyman_2" "AmyBrownLyman_3" "AmyBrownLyman_4" "JamesHAnderson_1" "JamesHAnderson_2" "JamesHAnderson_3" "JamesHAnderson_4" "AnnieWellsCannon_1" "AnnieWellsCannon_2" "AnnieWellsCannon_3" "AnnieWellsCannon_4" "JanetteAHyde_1" "JanetteAHyde_2" "JanetteAHyde_3" "JanetteAHyde_4" "LaleneHHart_1" "LaleneHHart_2" "LaleneHHart_3" "ElsieCCarroll_1" "ElsieCCarroll_2" "ElsieCCarroll_3" "ElsieCCarroll_4" "LucyRoseMiddleton_1" "LucyRoseMiddleton_2" "SusaYoungGates_1" "SusaYoungGates_2" "SusaYoungGates_3" "SusaYoungGates_4" "RuthMoenchBell_1" "RuthMoenchBell_2" "RuthMoenchBell_3" "RuthMoenchBell_4" "AliceLouiseReynolds_1" "AliceLouiseReynolds_2" "AliceLouiseReynolds_3" "AliceLReynolds_1" "AliceLReynolds_2" "AliceLReynolds_3" "AnnieDPalmer_1" "AnnieDPalmer_2"
"requires" 0.00236339572698053 0.00237309855478298 0.00713351563428843 0.00237051084508712 0.0137674674743581 0.00690226394257316 0.014009526478005 0 0 0 0 0.00802954873936085 0 0.0145369966564908 0.0290149426954882 0.0440528634361234 0.0151538111835127 0.030821390044691 0.0151584053357587 0 0 0 0 0.015008254539997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162760416666667 0 0
"residence" 0.00236339572698053 0.0118654927739149 0.0214005469028653 0.00474102169017423 0 0 0.00700476323900252 0 0 0.00800256081946223 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0 0.0104624398409709 0 0 0 0 0 0 0.0174855744011191 0 0 0 0 0 0.0146541617819461
"rise" 0.00236339572698053 0.0118654927739149 0.00237783854476281 0 0 0 0 0.0210363929598205 0 0.0160051216389245 0 0 0 0 0 0 0.0151538111835127 0 0 0 0 0.0133351113481798 0 0.060033018159988 0 0 0 0.0104624398409709 0 0.0112714156898106 0.0341491178144565 0 0 0 0.0174855744011191 0 0 0 0 0 0
"scott" 0 0.00237309855478298 0.00237783854476281 0.00474102169017423 0 0 0.00700476323900252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0878271561566836 0.209826892813429 0 0.0327118089630357 0 0 0 0
"settled" 0.00236339572698053 0.00237309855478298 0.00475567708952562 0.00948204338034847 0.0275349349487162 0 0.0210142897170076 0 0 0 0 0 0.0146177459435755 0 0 0 0 0 0 0.0133994372236366 0 0.0266702226963595 0 0.015008254539997 0 0.0103551827689759 0 0 0 0 0 0 0.0113481615978212 0.0175654312313367 0 0 0 0 0 0.0146028037383178 0
"settlement" 0.00236339572698053 0.00237309855478298 0 0.00474102169017423 0.0275349349487162 0.0138045278851463 0.014009526478005 0.00701213098660683 0 0 0 0.00802954873936085 0.0146177459435755 0.0145369966564908 0 0 0 0.0154106950223455 0 0 0 0.0133351113481798 0 0 0 0.0414207310759035 0 0 0 0 0 0 0 0 0 0.0349956255468067 0 0 0 0 0
"sickness" 0.0118169786349026 0.00711929566434894 0.00713351563428843 0.0189640867606969 0 0 0.014009526478005 0 0 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146541617819461
"soda" 0 0 0.00237783854476281 0.00237051084508712 0 0 0 0 0 0 0 0 0 0 0 0.0440528634361234 0.0303076223670253 0.030821390044691 0.045475216007276 0 0 0 0 0.045024763619991 0.135972201238858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sorrow" 0 0 0.00951135417905124 0.00237051084508712 0 0 0 0 0.0159948816378759 0.0160051216389245 0.0320898515844364 0.0240886462180825 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0.0103928497193931 0 0 0.011368804001819 0 0 0 0 0 0 0 0.0730140186915888 0
"sound" 0.00472679145396105 0.00711929566434894 0 0 0 0 0 0 0 0.0160051216389245 0.0160449257922182 0 0 0 0 0 0 0 0 0.0133994372236366 0.0134390538906061 0.0266702226963595 0 0.015008254539997 0 0 0 0.0209248796819418 0.0207856994387861 0.0112714156898106 0 0 0 0 0 0.0174978127734033 0 0 0 0.058411214953271 0
"sum" 0.0094535829079221 0.00949239421913192 0.00237783854476281 0.00474102169017423 0 0.0138045278851463 0.014009526478005 0.00701213098660683 0 0 0.00802246289610911 0 0.0146177459435755 0 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0338142470694319 0 0.011368804001819 0 0 0 0 0.0163559044815178 0 0 0 0
"surface" 0 0 0 0 0 0 0 0 0 0 0 0 0.0438532378307265 0 0.0725373567387204 0.0587371512481645 0 0.0770534751117275 0.0151584053357587 0 0.0403171616718183 0 0 0.015008254539997 0.0151080223598731 0 0.0104264414555312 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tables" 0.0118169786349026 0.00949239421913192 0.00237783854476281 0.00711153253526135 0 0 0 0 0 0 0 0 0.029235491887151 0.0290739933129815 0.0145074713477441 0.0146842878120411 0 0 0 0 0 0 0 0.015008254539997 0 0.0207103655379517 0.0208528829110625 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"terms" 0 0 0 0.00237051084508712 0.00688373373717905 0.0621203754831585 0.0280190529560101 0 0.00799744081893794 0 0 0 0.0146177459435755 0 0 0 0 0 0 0.0133994372236366 0 0.0133351113481798 0 0.015008254539997 0 0 0 0 0 0 0.0113830392714855 0 0 0 0 0.0174978127734033 0 0 0.0162760416666667 0 0.0146541617819461
"teutonic" 0 0 0.00237783854476281 0 0.0550698698974324 0.0759249033683048 0.0280190529560101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thank" 0.00472679145396105 0 0.00713351563428843 0.0118525542254356 0 0 0.00700476323900252 0 0 0.00800256081946223 0.0160449257922182 0 0 0 0 0 0 0 0 0.0133994372236366 0.0134390538906061 0 0.0134210173131123 0 0 0 0.0104264414555312 0 0.0103928497193931 0 0 0.022737608003638 0.0113481615978212 0 0 0 0 0 0 0 0.0293083235638921
"that^s" 0 0 0.0118891927238141 0 0 0 0.00700476323900252 0.00701213098660683 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0.0133994372236366 0.0268781077812122 0.0400053340445393 0.0671050865655617 0 0 0 0 0 0 0 0.0113830392714855 0.011368804001819 0.0340444847934635 0 0 0 0 0 0 0 0
"thee" 0.0094535829079221 0.00474619710956596 0.00237783854476281 0.00237051084508712 0.00688373373717905 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0.107512431124849 0 0.0134210173131123 0 0 0 0 0 0.0415713988775722 0 0 0 0 0 0 0 0 0 0 0 0
"thirteen" 0.0165437700888637 0 0.00713351563428843 0.00711153253526135 0.00688373373717905 0.0138045278851463 0 0.00701213098660683 0 0 0.00802246289610911 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103928497193931 0 0 0 0 0.0351308624626735 0.0174855744011191 0 0 0.0163105529277443 0 0 0
"tree" 0.00236339572698053 0.00237309855478298 0 0.0118525542254356 0 0 0 0 0 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0.0133351113481798 0 0.030016509079994 0 0.0103551827689759 0.0312793243665937 0 0 0 0.0569151963574274 0 0 0 0 0 0.0163559044815178 0 0 0.0292056074766355 0
"turks" 0 0 0 0 0.0275349349487162 0.0621203754831585 0.0280190529560101 0.0350606549330341 0 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104264414555312 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"uncle" 0 0 0 0 0 0.00690226394257316 0 0 0 0.00800256081946223 0.0160449257922182 0 0.0146177459435755 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0.0103551827689759 0 0 0.124714196632717 0 0.0113830392714855 0.011368804001819 0 0.0175654312313367 0 0.0174978127734033 0 0.0163105529277443 0 0 0
"wealth" 0.00236339572698053 0 0.00475567708952562 0 0.00688373373717905 0 0.00700476323900252 0 0 0.0160051216389245 0.00802246289610911 0.0160590974787217 0 0 0 0 0.0303076223670253 0 0 0 0.0403171616718183 0 0 0.015008254539997 0 0 0 0 0 0.0112714156898106 0.022766078542971 0.011368804001819 0.0113481615978212 0.0175654312313367 0 0 0 0 0 0 0.0293083235638921
"wherever" 0.0094535829079221 0.00474619710956596 0.00713351563428843 0.00237051084508712 0 0 0 0 0.00799744081893794 0.00800256081946223 0 0.0160590974787217 0 0 0.0290149426954882 0 0 0.0154106950223455 0 0 0 0 0.0134210173131123 0 0 0 0 0 0.0103928497193931 0.0112714156898106 0 0 0 0.0175654312313367 0.0174855744011191 0.0174978127734033 0 0 0 0 0.0146541617819461
"worry" 0 0 0.00951135417905124 0 0.0137674674743581 0.00690226394257316 0.00700476323900252 0.00701213098660683 0 0 0 0 0 0 0 0 0.0151538111835127 0.030821390044691 0 0 0.0134390538906061 0.0800106680890785 0 0 0 0 0 0 0 0.0112714156898106 0 0.022737608003638 0 0 0 0 0 0 0 0.0146028037383178 0.0146541617819461
"yards" 0.00472679145396105 0.00237309855478298 0.00475567708952562 0.00237051084508712 0 0 0 0 0 0 0 0 0 0 0 0 0.0151538111835127 0 0 0 0 0 0 0 0 0 0.114690856010844 0 0 0 0.0569151963574274 0 0 0 0 0 0.0163559044815178 0 0 0 0
"anxious" 0.00709018718094158 0.00711929566434894 0.00713351563428843 0.00711153253526135 0.0137674674743581 0 0 0 0 0 0 0.00802954873936085 0 0.0145369966564908 0 0.0146842878120411 0 0 0 0.0133994372236366 0 0 0 0.015008254539997 0 0 0 0.0104624398409709 0.0103928497193931 0 0 0 0 0 0 0 0 0.0163105529277443 0.0162760416666667 0 0
"appointment" 0.0118169786349026 0.00474619710956596 0.00713351563428843 0 0.0137674674743581 0 0 0 0.00799744081893794 0.0160051216389245 0.0320898515844364 0 0 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05249343832021 0 0 0 0 0
"arm" 0.00236339572698053 0 0 0 0.0206512012115371 0 0 0 0.0159948816378759 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0.0266702226963595 0 0 0 0 0 0 0.0207856994387861 0.0225428313796213 0 0.056844020009095 0 0 0.0174855744011191 0.0349956255468067 0 0 0 0 0.0146541617819461
"arrange" 0.00236339572698053 0.00949239421913192 0.00475567708952562 0.00237051084508712 0 0 0.00700476323900252 0 0 0 0 0 0 0.0290739933129815 0 0 0 0 0 0 0 0 0 0.060033018159988 0.0604320894394924 0 0.0104264414555312 0.0104624398409709 0 0 0 0.011368804001819 0 0 0.0174855744011191 0 0 0 0 0 0
"arrangements" 0.0094535829079221 0.00949239421913192 0.00475567708952562 0.00474102169017423 0 0.0138045278851463 0.00700476323900252 0 0 0 0 0.0160590974787217 0 0 0 0.0146842878120411 0 0 0 0 0 0 0 0.015008254539997 0 0.0103551827689759 0 0.0209248796819418 0 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0
"basis" 0 0.00949239421913192 0.00951135417905124 0 0.0275349349487162 0.0138045278851463 0.014009526478005 0 0 0 0 0.00802954873936085 0.0146177459435755 0 0.0145074713477441 0 0 0 0.0151584053357587 0.0133994372236366 0 0 0 0 0.0151080223598731 0.0103551827689759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bottom" 0 0 0.00237783854476281 0 0 0 0 0 0 0 0 0 0.0146177459435755 0 0.0290149426954882 0.0146842878120411 0.0303076223670253 0.030821390044691 0.0151584053357587 0 0.0134390538906061 0 0 0.045024763619991 0.0604320894394924 0 0 0.0104624398409709 0.0207856994387861 0 0.0113830392714855 0 0 0.0175654312313367 0 0 0 0 0 0 0
"brings" 0.00709018718094158 0.00474619710956596 0 0.00474102169017423 0 0 0.00700476323900252 0 0 0.00800256081946223 0.0240673886883273 0 0.0146177459435755 0.0290739933129815 0 0 0.0151538111835127 0 0 0 0 0 0 0.015008254539997 0 0 0 0.0104624398409709 0 0 0 0 0 0 0.0174855744011191 0.0174978127734033 0.0163559044815178 0.0326211058554885 0 0 0
"carbon" 0.0094535829079221 0.00949239421913192 0 0.0142230650705227 0 0.00690226394257316 0 0.00701213098660683 0.0159948816378759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0874890638670166 0 0 0 0 0
"career" 0.00236339572698053 0.00237309855478298 0.00237783854476281 0 0 0.00690226394257316 0 0 0.00799744081893794 0.0480153649167734 0.0320898515844364 0.0160590974787217 0 0 0 0 0 0 0 0 0 0.0133351113481798 0 0 0 0 0 0.0104624398409709 0.0103928497193931 0 0 0 0 0 0 0.0349956255468067 0.0163559044815178 0 0 0 0
"characters" 0.00709018718094158 0.00474619710956596 0 0.0118525542254356 0 0 0 0.00701213098660683 0 0.0160051216389245 0 0 0 0 0 0 0 0 0 0 0.0268781077812122 0 0 0 0 0.0103551827689759 0.0208528829110625 0.0104624398409709 0 0 0 0 0 0.0175654312313367 0.0174855744011191 0 0 0 0.0325520833333333 0 0
"chinese" 0 0.00237309855478298 0.00475567708952562 0 0 0 0.014009526478005 0.042072785919641 0 0.00800256081946223 0.0240673886883273 0 0 0 0.0580298853909764 0 0 0 0 0 0 0 0 0 0 0.0207103655379517 0 0.0209248796819418 0 0 0 0 0 0 0 0 0 0 0 0 0
"citizen" 0.00472679145396105 0.00237309855478298 0.00237783854476281 0 0.00688373373717905 0.00690226394257316 0 0 0 0.0240076824583867 0.0240673886883273 0.0562068411755259 0 0 0 0.0146842878120411 0.0151538111835127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174978127734033 0 0 0 0 0.0146541617819461
"clinics" 0.0259973529967858 0.0261040841026128 0 0.00237051084508712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"colored" 0 0.00237309855478298 0.00237783854476281 0.00237051084508712 0 0.00690226394257316 0.014009526478005 0 0 0 0.0160449257922182 0 0.0146177459435755 0 0.0145074713477441 0.0146842878120411 0.0151538111835127 0.0154106950223455 0.0303168106715174 0 0.0134390538906061 0.0266702226963595 0.0134210173131123 0 0 0 0 0.0104624398409709 0 0 0.0113830392714855 0 0 0.0175654312313367 0 0 0 0 0.0162760416666667 0 0
"combined" 0 0.0142385913286979 0.00951135417905124 0.00474102169017423 0 0.00690226394257316 0 0 0 0.00800256081946223 0.0160449257922182 0 0.0146177459435755 0.0145369966564908 0.0145074713477441 0 0.0151538111835127 0.0154106950223455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113481615978212 0 0 0 0 0 0.0162760416666667 0 0
"comfortable" 0.00472679145396105 0 0.00713351563428843 0 0 0 0 0 0.0239923224568138 0 0.00802246289610911 0 0 0.0145369966564908 0 0 0 0 0.0151584053357587 0 0 0.0133351113481798 0 0 0 0.0310655483069276 0.0208528829110625 0.0209248796819418 0 0 0 0 0.0113481615978212 0 0.0174855744011191 0 0 0.0163105529277443 0 0.0146028037383178 0
"conserve" 0.00472679145396105 0.00474619710956596 0.0118891927238141 0 0 0.00690226394257316 0.00700476323900252 0 0 0 0 0 0 0.0436109899694723 0.0290149426954882 0.0146842878120411 0.0151538111835127 0.030821390044691 0.0151584053357587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175654312313367 0.0174855744011191 0 0 0 0 0 0
"contact" 0.00709018718094158 0.00237309855478298 0.00713351563428843 0 0 0 0.00700476323900252 0 0 0 0 0.00802954873936085 0 0.0290739933129815 0 0 0.0151538111835127 0 0 0 0 0.0133351113481798 0 0 0.0453240670796193 0 0.0104264414555312 0.0104624398409709 0 0 0 0 0 0 0 0.0174978127734033 0.0490677134445535 0 0 0 0.0146541617819461
"corner" 0.00236339572698053 0.00474619710956596 0.00237783854476281 0.00237051084508712 0.00688373373717905 0 0 0 0 0 0.00802246289610911 0 0.0146177459435755 0 0 0 0.0303076223670253 0 0 0 0.0268781077812122 0.0400053340445393 0 0 0 0.0310655483069276 0 0 0 0.0225428313796213 0 0 0 0.0175654312313367 0 0 0 0 0.0162760416666667 0.0146028037383178 0
"custom" 0.00236339572698053 0.00474619710956596 0.00713351563428843 0.00711153253526135 0.00688373373717905 0 0 0 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0.0268420346262247 0.015008254539997 0 0 0 0.0313873195229127 0.0311785491581792 0.0112714156898106 0 0 0 0 0 0 0 0.0163105529277443 0 0.0146028037383178 0
"driven" 0 0.00474619710956596 0.00237783854476281 0.00237051084508712 0.00688373373717905 0.041413583655439 0.00700476323900252 0.00701213098660683 0.0399872040946897 0 0 0 0 0 0 0 0 0 0 0.0133994372236366 0 0 0.0134210173131123 0 0 0 0 0 0.0207856994387861 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0
"dust" 0.00236339572698053 0 0 0 0 0 0 0 0 0.00800256081946223 0 0 0 0 0 0 0.121230489468101 0.030821390044691 0.0303168106715174 0.0133994372236366 0 0 0 0 0 0 0 0 0 0.0112714156898106 0.0455321570859419 0 0 0 0 0 0 0.0326211058554885 0 0.0146028037383178 0
"examined" 0.0307241444507468 0.0213578869930468 0 0.00237051084508712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exclaimed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267988744472732 0 0.0266702226963595 0.0134210173131123 0 0 0 0 0 0 0.0112714156898106 0.0455321570859419 0.034106412005457 0.0907852927825692 0 0.0174855744011191 0 0 0 0 0.0146028037383178 0
"factor" 0.00709018718094158 0.00237309855478298 0.00475567708952562 0.00237051084508712 0.0413024024230743 0.0207067918277195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0604320894394924 0.0103551827689759 0.0104264414555312 0 0 0 0 0 0 0 0 0 0 0 0.0162760416666667 0 0
"favor" 0 0.00711929566434894 0 0.00237051084508712 0.0206512012115371 0.0276090557702927 0.0210142897170076 0.0140242619732137 0.00799744081893794 0 0 0.00802954873936085 0 0.0145369966564908 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112714156898106 0 0.011368804001819 0 0 0 0 0 0 0.0162760416666667 0 0
"feed" 0 0.00237309855478298 0.00713351563428843 0 0 0 0 0.0140242619732137 0 0 0 0 0.0146177459435755 0.0581479866259631 0.0145074713477441 0.0146842878120411 0 0.030821390044691 0 0 0 0 0 0 0 0 0 0 0.0103928497193931 0.0450856627592426 0 0 0.0113481615978212 0 0 0.0174978127734033 0.0163559044815178 0 0 0 0
"festival" 0 0.0332233797669617 0 0.00474102169017423 0 0 0.00700476323900252 0 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0.0268420346262247 0.015008254539997 0 0.0103551827689759 0 0.0104624398409709 0 0 0 0 0 0 0 0 0 0 0 0 0
"finish" 0.00472679145396105 0 0 0 0.00688373373717905 0.0138045278851463 0 0.0140242619732137 0 0 0 0.00802954873936085 0.102324221605029 0 0 0 0 0 0 0 0 0.0266702226963595 0 0 0.0151080223598731 0.0207103655379517 0.0208528829110625 0 0 0.0112714156898106 0 0 0 0 0 0 0 0 0 0 0
"fit" 0 0 0.00475567708952562 0.00474102169017423 0.00688373373717905 0.00690226394257316 0 0 0.00799744081893794 0 0 0.00802954873936085 0.0438532378307265 0 0 0 0 0.030821390044691 0.0151584053357587 0.0133994372236366 0 0 0 0 0 0 0 0.0104624398409709 0.0103928497193931 0.0112714156898106 0 0.011368804001819 0 0 0 0.0174978127734033 0 0 0 0.0146028037383178 0.0293083235638921
"fly" 0.0094535829079221 0.0189847884382638 0 0 0 0 0.00700476323900252 0.0140242619732137 0.00799744081893794 0.0160051216389245 0 0 0 0.0145369966564908 0 0 0 0 0.0151584053357587 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113481615978212 0 0 0 0.0163559044815178 0 0 0.0146028037383178 0
"frank" 0 0.00237309855478298 0.00475567708952562 0.00474102169017423 0.00688373373717905 0 0.00700476323900252 0.00701213098660683 0.0159948816378759 0 0.00802246289610911 0 0 0 0 0.0293685756240822 0 0 0 0 0 0 0 0 0 0.0414207310759035 0 0 0 0 0 0.011368804001819 0 0 0 0.0699912510936133 0 0.0163105529277443 0 0 0
"friday" 0 0.0166116898834809 0.0166448698133397 0.00948204338034847 0 0 0 0 0 0 0 0 0.029235491887151 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0 0 0 0 0 0 0 0.0175654312313367 0 0 0 0 0 0.0146028037383178 0
"graduate" 0 0 0 0.0118525542254356 0 0 0 0 0 0 0.00802246289610911 0 0 0.0290739933129815 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0.0207103655379517 0 0.0313873195229127 0.0103928497193931 0 0 0 0 0.0175654312313367 0 0.122484689413823 0 0 0 0 0
"grandchildren" 0.00709018718094158 0.00474619710956596 0.00237783854476281 0.00711153253526135 0 0 0 0 0.0319897632757518 0 0.0240673886883273 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103928497193931 0 0.0113830392714855 0 0 0.0175654312313367 0 0 0.0490677134445535 0 0 0 0
"granted" 0 0.00949239421913192 0.00237783854476281 0.00474102169017423 0.00688373373717905 0.00690226394257316 0.014009526478005 0.0140242619732137 0 0.0320102432778489 0.00802246289610911 0.00802954873936085 0 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0 0 0 0 0 0.0113481615978212 0 0 0 0.0163559044815178 0.0163105529277443 0 0 0
"greece" 0 0 0 0 0.0275349349487162 0.0138045278851463 0.0490333426730176 0.042072785919641 0 0 0 0 0 0 0 0 0 0.0154106950223455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0524567232033572 0 0 0 0 0 0
"heaven" 0.0118169786349026 0.00474619710956596 0.00475567708952562 0.00237051084508712 0 0 0 0 0.00799744081893794 0.00800256081946223 0 0 0 0 0.0145074713477441 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0.0104624398409709 0.0415713988775722 0 0.022766078542971 0 0 0 0 0.0174978127734033 0 0.0163105529277443 0 0 0
"imagine" 0.00236339572698053 0.00237309855478298 0.00713351563428843 0.00237051084508712 0 0 0 0 0.00799744081893794 0 0 0 0 0 0 0 0 0 0.0151584053357587 0 0 0.0266702226963595 0.0268420346262247 0 0 0 0.0208528829110625 0 0 0.0225428313796213 0.022766078542971 0.011368804001819 0.0340444847934635 0 0 0 0 0 0 0.0146028037383178 0
"impressive" 0.00709018718094158 0.00237309855478298 0.00713351563428843 0.0118525542254356 0 0 0 0.00701213098660683 0 0.00800256081946223 0.00802246289610911 0.00802954873936085 0.0146177459435755 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011368804001819 0 0 0.0174855744011191 0.0349956255468067 0 0 0 0.0146028037383178 0
"independence" 0 0 0.0237783854476281 0.00237051084508712 0.00688373373717905 0.0138045278851463 0.0210142897170076 0.00701213098660683 0.00799744081893794 0.00800256081946223 0 0.00802954873936085 0.0146177459435755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103928497193931 0 0 0 0 0 0 0 0 0 0 0 0
"instruction" 0.0094535829079221 0.00949239421913192 0.00713351563428843 0.00948204338034847 0 0 0.00700476323900252 0.00701213098660683 0 0 0 0 0.0146177459435755 0 0 0.0146842878120411 0.0151538111835127 0 0 0 0 0 0 0 0 0.0103551827689759 0 0 0 0 0 0 0 0 0 0.0174978127734033 0 0 0 0 0.0146541617819461
"invitation" 0.00709018718094158 0.0142385913286979 0.00475567708952562 0 0 0 0.00700476323900252 0.00701213098660683 0.00799744081893794 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0.0104264414555312 0.0104624398409709 0 0 0 0 0 0 0 0 0.0327118089630357 0 0.0162760416666667 0.0146028037383178 0.0146541617819461
"jewish" 0 0.00474619710956596 0 0.00237051084508712 0.0275349349487162 0.00690226394257316 0.0420285794340151 0.0140242619732137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104264414555312 0.0209248796819418 0.0311785491581792 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0
"jubilee" 0 0 0 0 0 0 0 0 0.119961612284069 0 0 0.0401477436968042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174855744011191 0 0 0.0326211058554885 0 0 0
"lies" 0.00236339572698053 0.00237309855478298 0.00475567708952562 0.00474102169017423 0 0.00690226394257316 0 0 0.0159948816378759 0 0.00802246289610911 0.0160590974787217 0 0 0.0145074713477441 0 0 0 0 0 0.0134390538906061 0 0.0134210173131123 0.015008254539997 0 0 0 0.0313873195229127 0 0 0 0 0 0 0.0349711488022382 0 0 0.0163105529277443 0 0.0146028037383178 0
"loaf" 0 0 0.0142670312685769 0 0.00688373373717905 0.0207067918277195 0.00700476323900252 0 0 0 0 0 0 0.0290739933129815 0.0145074713477441 0.0293685756240822 0 0 0 0 0 0 0 0.060033018159988 0.0302160447197462 0 0 0 0 0 0.0113830392714855 0 0 0 0 0 0 0 0 0 0
