filename,year,month,volume,topic_num,topic_label,proportion,text_preview
November_Vol8_12c_Guide_Lessons_Lesson_III_-_Literature.txt,1921,November,Vol8,4,Gospel Doctrine & Spiritual Kingdom,0.9914363622750355,vol8 sequence category guide lessons title lesson iii literature lesson iii literature third week literary lessons ensuing year continuation lessons past year differ one particular lessons past year devoted entirely discussion hymns written latterday saints work coming year include hymns know red...
October_Vol2_07_Current_Topics_Current_Topics_James_H._Anderson.txt,1915,October,Vol2,3,World War I News,0.9914323019856596,vol2 sequence category current topics title current topics james anderson current topics james anderson past five months british navy captured destroyed german submarines goes show submarine warfare longer onesided aame recent haitien revolution bloody affair united states stepped settle least pr...
July_Vol4_10_Article_The_Iceless_Refrigerator.txt,1917,July,Vol4,6,Recipes & Cooking Instructions,0.9914018657529944,vol4 sequence category article title iceless refrigerator iceless refrigerator prepared department agriculture refrigerator consists wooden frame covered canton flannel burlap heavy duck desirable frame screened although necessary wicks made material covering resting pan water top cooler conduct ...
March_Vol2_17a_Guide_Lessons_Theology_and_Testimony_-_Lesson_II_Repentance.txt,1915,March,Vol2,4,Gospel Doctrine & Spiritual Kingdom,0.9913807329367696,vol2 sequence category guide lessons title theology testimony lesson repentance cometh world doc cov 844547 makes repentance less faith gift god spirit ceases strive men longer desire repent delivered buffetings satan deliver buffetings make choice spirit good spirit evil world influencing spirit...
October_Vol4_08_Current_Topics_Current_Events_James_H._Anderson.txt,1917,October,Vol4,3,World War I News,0.9913561074143735,vol4 sequence category current topics title current events james anderson current topics james anderson american troops trained france practically ready take place fighting line german air raids england continued early serious results state utah bought expensive automobile governor ride moscow ne...
June_Vol3_10_Prince_of_Ur_The_Prince_of_Ur_Homespun.txt,1916,June,Vol3,1,Biblical Stories,0.991201144608027,vol3 sequence category prince title prince homespun prince homespun king thus strove trembling attendants cortege approaching gardens courts ziggarut train whiterobed women bearing baskets fruits flowers others playing deft fingers ladys instrumentthe zitherwhile still others sang rhythmic chant ...
January_Vol9_Misc_front_matter.txt,1922,January,Vol9,2,Advertisements,0.9911507904836847,xix across cold andfrozen sky rode fearless knight frozen seas mountain gorge staid aught onward flight wind sleet frost snow stormed waking year clarion notes tempest calls behold winters annie wells cantsil organ relief society church jesus christ latterday saints room bishops bldg salt lake ci...
October_Vol2_06b_Current_Topics_Current_Topics.txt,1915,October,Vol2,3,World War I News,0.9910607029919041,vol2 sequence category current topics title current topics current topics james anderson past five months british navy captured destroyed german submarines goes show submarine warfare longer onesided aame recent haitien revolution bloody affair united states stepped settle least preventing active...
December_Vol9_06b_Guide_Lessons_Guide_Lessons_for_December_d.txt,1922,December,Vol9,7,Household Management & Budgeting,0.9910006287222031,vol9 sequence category guide lessons title guide lessons lesson social service fourth week courtship reveal know young man young woman implies given introduction observed social party young woman really know young man must see serious relations life really acquainted observed mental moral powers ...
October_Vol2_03a_Article_His_Wifes_Talents.txt,1915,October,Vol2,5,Serialized Fiction & Stories,0.990895269202592,vol2 sequence category article title wifes talents wifes talents elsie chamberlain carroll way kate met blanche norris morning wanted ask play entertainment relief society going give next week raise funds stricken saints europe congratulating memory frank ashton folded napkin pushed back chair pl...
November_Vol8_12d_Guide_Lessons_Lesson_IV_-_Social_Service.txt,1921,November,Vol8,7,Household Management & Budgeting,0.990784274747145,vol8 sequence category guide lessons title lesson social service lesson social service fourth week foreword relief society workers interested promoting welfare gods children every possible way physically morally spiritually anxious work thoroughly time economically experience taught work thorough...
June_Vol2_14a_Guide_Lessons_Theology_and_Testimony_-_The_Laying_on_of_Hands.txt,1915,June,Vol2,4,Gospel Doctrine & Spiritual Kingdom,0.9907119697141962,vol2 sequence category guide lessons title theology testimony laying hands guide lessons lesson work business first week theology testimony second week lesson laying hands fourth principle gospel holy ghost baptism spirit baptism symbol creation fire holy ghost questions eligible laying hands gif...
V1_1914_Sep_00_Misc.txt,1914,September,Vol1,2,Advertisements,0.99063289170919,=== advertisers directory back advertisements === advertisers directory patronize made possible paper exist agricultural college logan utah willeshorne drug south main salt lake city white === cover === relief society bulletin issued officers directors relief society human service come considerat...
March_Vol4_00_BOARD.txt,1917,March,Vol4,9,Pioneer Foremothers,0.9906158281223831,mas emmeline wells president mis claiissa williams first counselor mas julina smith second counselor mas amy bbown lyman secretary mas suia young gates corresponding secretary mas emma empey treasurer sarah jenne cannon carrie thomas edna davis romania penrose priscilla jennings sarah mclelland e...
January_Vol2_08_Prince_of_Ur_A_Prince_of_Ur_Homespun.txt,1915,January,Vol2,1,Biblical Stories,0.9905723742901095,vol2 sequence category prince title prince homespun prince homespun chapter sun rising dimmed glory towers walls great city motley crowds assyrians rude turanians upper hill country north richlyclad babylonians costly palanquins foot attended fierce soldiery jostled foot passengers hurrying get g...
June_Vol6_17a_Current_Topics_On_the_Watch_Tower.txt,1919,June,Vol6,3,World War I News,0.9903673709723702,vol6 sequence category current topics title watch tower watch tower ====================================================================== watch tower yokohama japan sevenmilliondollar fire aviators anxious fly across atlantic made start peace day observed churches utah brewing beer united states...
July_Vol6_00_BOARD.txt,1919,July,Vol6,9,Pioneer Foremothers,0.9903479945256206,directory ====================================================================== entered secondclass matter post office salt lake city utah motto charity never faileth emmeline wells president clarissa williams first counselor julina smith second counselor amy brown lyman secretary susa young gat...
V1_1914_Nov_00_BOARD.txt,1914,November,Vol1,2,Advertisements,0.990336913802516,vol1 sequence category title relief society bulletin cover masthead relief society bulletin issued officers directors relief society human service come consideration political parties social organizations educational institutions relief society instrument human service half century ministers imme...
July_Vol2_13_Article_Homespun.txt,1915,July,Vol2,1,Biblical Stories,0.9902805421477671,vol2 sequence category article title homespun homespun two hours sunset filthy burial cart just issuing great gateway southeast side city crude rough cart used carry pauper dead city sepulchers lying sides low hilly hummocks back river great mounds opened cavelike mouths many generations swallow ...
